what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448622227603
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448622230921
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448622231099
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448622235068
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448622239717
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448622245270
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448622255698
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448622274028
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448622286902
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448622291005
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448622294588
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448622302998
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448622304568
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448622305576
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448622309905
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448622312479
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448622315863
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448622322732
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448622330980
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448622332873
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448622337756
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448622339536
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448622343409
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448622344623
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448622352730
