what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950530246
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950543303
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448950551072
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950554613
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950565518
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448950565939
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448950566001
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448950567905
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950570385
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950576360
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448950576734
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448950576828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448950602225
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950607170
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950607248
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950613893
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448950613956
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448950621959
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448950626451
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448950626670
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448950631303
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448950631521
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1448950634891
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448950635297
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448950636404
