what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448617365101
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448617374601
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1448617381403
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617383587
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617388142
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448617388174
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1448617392526
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1448617394710
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448617407689
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617413508
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617418797
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448617420107
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617421667
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617424927
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1448617425801
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617432135
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617433819
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448617437142
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617437657
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617439061
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617449029
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448617453977
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1448617475988
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448617972824
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1448617994087
