what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448607437810
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448607439254
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1448607509901
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448607577055
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607593654
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607616848
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1448607616863
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607620934
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607629263
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1448607629278
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448607630744
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448607632460
opened,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448607632725
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448607632756
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1448607769490
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607771892
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607779925
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1448607779925
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607782281
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1448607783014
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607783092
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1448607783092
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607786087
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1448607813620
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1448607813636
