what,kind,bundleId,bundleVersion,description,time
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1418208190886
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1418208190886
java.vm.specification.version,sysinfo,,,"1.0",1418208190886
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1418208190886
java.vm.version,sysinfo,,,"19.1-b02",1418208190886
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1418208193008
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1418208193008
closed,view,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.internal.introview",1418208193023
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1418208198468
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1418208207703
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1418208207719
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1418208213491
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1418208213522
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1418208213631
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1418208213756
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1418208228545
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1418208231899
started,bundle,org.eclipse.wst.html.ui,1.0.400.v200904292008,"org.eclipse.wst.html.ui",1418208243630
started,bundle,org.eclipse.wst.sse.ui,1.1.100.v200905141750,"org.eclipse.wst.sse.ui",1418208244675
started,bundle,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui",1418208244675
started,bundle,org.eclipse.wst.css.ui,1.0.400.v200904292008,"org.eclipse.wst.css.ui",1418208244675
started,bundle,org.eclipse.wst.css.core,1.1.300.v200904131653,"org.eclipse.wst.css.core",1418208244675
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1418208247452
started,bundle,org.eclipse.tm.terminal.view,2.0.100.v200905272300,"org.eclipse.tm.terminal.view",1418208256593
started,bundle,org.eclipse.mylyn.resources.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.resources.ui",1418208259979
